,index,Cd,Cg,Cs,Nd,Ng,Ns,Wd,Wg,Ws,alp_d,alp_g,alp_s,beta,clat,clon,complete_pixel,corr_down_funval,corr_down_success,d0_g,enough_gauges_bb,enough_gauges_pixel,eps_d,eps_g,eps_s,gam_d,gam_g,gam_s,i,j,mu0_g,ngauges_bb,ngauges_pixel,nyears_gauge,pwg,thresh,w_down_funval,esa_d,esa_s,esa_g,etaC,etaW,etaN,melev,selev
755,21966,11.871089003326082,6.976440374328661,0.34178873890395023,87.0,114.0,0.9615307588983956,0.8377172145610282,0.8462076784613682,1.3268219989665595,0.2881460064110233,0.2929234051816802,0.9887193820405028,1.1090456258843064,41.375,-79.875,True,0.0006067447995495897,True,228.0599194534444,True,True,31.34698842152287,35.52985135712262,167.39878015886308,0.8922382561950596,0.9026639478449364,-0.21946176954889773,200,77,0.6232238160052677,8,1,,0.3111720356408499,1,8.046896482483135e-13,108.78855762036223,169.30868677155718,121.29399948456116,0.7015968554692092,-0.010033546275280745,-0.23684210526315788,-0.25910158453714005,-0.5530773674677741
756,21968,12.92669062611291,6.641066054633359,0.42698221024878324,76.0,132.0,0.484100909766924,0.8523631696837614,0.8462712557343126,0.9435347840288473,0.7790975210300807,0.25965898351428274,0.9891072226874491,1.1508001698829615,41.875,-79.875,True,0.002549742111464407,True,272.03466893226016,True,True,98.36831432897452,32.66323846379468,164.9635007580081,0.9066050627889369,0.906279213598624,-0.2619999748425967,200,79,0.5988156275003956,7,1,,0.36253203485392105,1,1.9584334154387757e-12,126.2593085894013,166.78020034045934,125.79283035665897,0.9464782490898699,0.007198535821901183,-0.42424242424242425,-0.23090220413539217,-0.205617944526338
757,22056,11.03865467364181,10.253205187827497,0.15615273129783633,86.0,87.0,0.8554352368691797,0.8016473538710206,0.8395430982279125,0.6476491735387216,0.2671132552796752,0.919864258323938,0.9522806602786796,1.0873373624192375,36.375,-79.625,True,0.0012124718489270638,True,165.7552059736071,True,True,35.573226263192154,139.33964498626585,187.98960281840874,0.9078645432185072,0.9184245708463958,0.20546168134335188,201,57,0.8927445260913781,4,1,,0.2395067231260679,1,7.105427357601003e-14,133.1765667186601,197.40987154290693,151.47848579327692,0.07660526356643978,-0.045138533610580976,-0.011494252873563218,-0.6052595066374014,-0.4695400623596433
758,22060,10.486846599328839,9.913997018297025,-0.030435167792651558,88.0,87.0,1.0145785199130035,0.8202066992329006,0.8671158492341692,1.215201038301075,0.2127246699990043,0.883770603746783,0.9545594621049892,1.0973901296472737,37.375,-79.625,True,0.00013548510750919542,True,266.44593220826204,True,True,22.037476828855535,143.56800386016383,187.2965115183146,0.8843051459674185,0.9241417284795655,0.20693114686641745,201,61,0.5953361270454752,5,1,,0.23747523351259556,1,2.557953848736361e-13,103.59624405086014,196.21251368174526,162.44939948387193,0.057781899669182624,-0.0540979040375037,0.011494252873563218,-0.3067953946025544,0.16407474747877357
759,22064,10.050703925096837,7.771327388660338,-0.17192375264557366,94.0,117.0,1.2798173249860432,0.8218100440813642,0.8360912495443978,0.8886826797140236,0.8764648968341596,0.2445219894013716,0.9366720262101248,1.0817756812745287,38.375,-79.625,True,0.003035985752474457,True,210.3493856667866,True,True,144.74538870350432,21.82019025277659,200.54092088333047,0.9258021929398365,0.8680836672977079,0.5124504006936705,201,65,0.5862720860094822,7,1,,0.3195128503626757,1,2.8554936193359026e-13,165.14681788892264,214.09940221524548,89.23610635671605,0.2933059466472213,-0.017080917269276276,-0.19658119658119658,0.6285992019027338,0.31557513033703316
760,22068,11.10421108068202,7.916531349964572,0.12240162959999523,95.0,138.0,1.4389606080298671,0.8233518672287772,0.8748124800705142,1.164931323066006,0.23606286958694556,0.9196754502981492,0.974833771245994,1.1070815374294385,39.375,-79.625,True,0.0004021328776878378,True,269.6620499631483,True,True,23.887268627448176,127.77107181331236,176.99498178372886,0.8831805841984586,0.913147425644372,-0.016119064893201536,201,69,0.5256880080940253,8,1,,0.3786136997483164,1,3.19300141882195e-13,101.19028320398405,181.56426972929023,138.93061054515516,0.40266116431557036,-0.05882473560229616,-0.3115942028985507,0.19175366990171855,0.22833005113901772
761,22072,11.829620751191456,7.081951802979732,0.349798698490899,87.0,108.0,0.9084829978837876,0.8468061106618889,0.8241121093010649,1.3978682204957864,0.2461840255363069,0.9157988711148092,0.9494730805881941,1.0981849127042491,40.375,-79.625,True,0.00019886150565472655,True,194.33318828367268,True,True,32.84644945718635,121.55193499104574,193.49748199326385,0.9103813576834421,0.9099390002708109,0.40157095099398377,201,73,0.5957666335096402,6,1,,0.2948771562990068,1,1.404210081545898e-12,133.42234284142128,203.79459507518956,132.72776242132687,0.6703898981936226,0.027537517171141845,-0.19444444444444445,-0.37422873428110837,-0.22294758775523207
762,22162,11.408435219466073,10.787091917543604,0.226632302729366,85.0,82.0,0.8554352368691797,0.8015598274328173,0.8180068547198991,0.7293215581955323,0.2446071215755015,0.9257537744429444,0.9605021352707476,1.106066566606143,35.375,-79.375,True,0.00012416026527639024,True,214.2225143734433,True,True,25.71770390346241,110.13989520802662,176.2641560618735,0.8844255754097758,0.8969736905477599,-0.07369692532666969,202,53,0.4821972607220877,4,1,,0.22369487209167727,1,6.972200594645982e-14,105.1388190900414,183.51250829045574,118.97320675176432,0.0576006310757347,-0.02010622183931891,0.036585365853658534,-0.7785427874893955,-0.5973197711256493
763,22168,10.301255870358537,9.389663668353917,0.09463714301701764,92.0,89.0,1.0145785199130035,0.8061802905418728,0.8088390463211969,1.3434737379175743,0.2461613679639895,0.9302167408427576,0.962288654595716,1.0573840623000037,36.875,-79.375,True,0.00012309225053064014,True,665.2013067475461,True,True,26.88146048543355,152.193895140976,178.65639564364216,0.8893950333709044,0.9244185581394712,0.002710027208977914,202,59,0.4059838679874383,5,1,,0.2438462017822646,1,9.903189379656396e-14,109.20259627971352,185.65780110823465,163.61121925530108,0.09708464905691658,-0.0032871259015211387,0.033707865168539325,-0.5895250484897108,-0.4317905397011629
764,22169,10.307697999686622,9.792234496300939,-0.03784740416323566,90.0,86.0,1.0145785199130035,0.8072574657477811,0.8040112067206053,0.847382913471283,0.937435617986104,0.9899770648815372,0.9726940240744598,1.0770194937057878,37.125,-79.375,True,0.003219099295191369,True,632.1799627716257,True,True,127.98656010620545,137.15101135947793,175.15093621041044,0.9104102489066128,0.9116384126912308,-0.10227634222202062,202,60,0.399360070991019,4,1,,0.2362194257355548,1,1.0702549957386509e-13,136.5283734163626,180.06786499698143,138.53958462753855,0.0526400285430667,0.004037579327303915,0.046511627906976744,-0.5756215063462854,-0.22478506126673373
765,22184,11.197957052180175,7.044251240574548,0.16987319996929087,90.0,101.0,1.1206740419422194,0.827426075329597,0.8300963793696658,1.1024073445573088,0.26515492403348634,0.9073647163610928,0.9622145074299534,1.0954325066762578,40.875,-79.375,True,0.0003410334574779532,True,199.6524628757416,True,True,33.28218834217169,130.38614335910788,184.69035359563432,0.9054089999378822,0.9167469614875868,0.2162388174238451,202,75,0.6657128567242838,5,1,,0.2767382639503986,1,4.169997680492088e-13,125.51978230646961,191.94301496132792,143.6976124463051,0.5896589530595505,-0.00321686024229686,-0.10891089108910891,-0.3039263789512103,-0.45178071944282544
766,22186,11.998942450432004,6.894410440954193,0.3716608107765108,88.0,125.0,1.0676262809276114,0.8453263907728177,0.8352213265350644,1.4240533917155174,0.27540375464177524,0.8424126554977066,0.9842741063064016,1.1098084907361243,41.375,-79.375,True,0.0008221064148907179,True,267.4083068210842,True,True,30.936298013842183,140.0023607331174,173.21234491815486,0.8954110996831308,0.9277644359296996,-0.07579648408786537,202,77,0.6029891236550955,7,1,,0.34247169095736035,1,1.283861905676531e-12,112.3307053459813,175.97978429825153,166.19213851957443,0.7403870212245935,0.012098666445305412,-0.296,-0.17677571210903734,-0.531281739154017
767,22291,10.812285132471843,6.970742540893623,-0.032346109024128905,91.0,121.0,1.2798173249860432,0.8329931099426103,0.88185050523011,1.1640051210324454,0.29120419486076554,0.2817139658209065,0.9863014485376876,1.1182754176967356,40.125,-79.125,True,0.00015083552917739091,True,200.4874387028444,True,True,30.767435033552538,23.91086479984799,164.5401718813107,0.8883002851450488,0.8633674947942165,-0.3117788808203645,203,72,0.5185559764490051,5,1,,0.3301357917030024,1,5.959677196187839e-13,105.65587850911102,166.82543873910112,84.8763913076599,0.5510951765958851,-0.055403262795376884,-0.24793388429752067,0.14110917912378707,-0.034187260742364195
768,22297,12.431747369292333,7.125526660066657,0.4640635580530796,83.0,124.0,0.8023874758545717,0.8346053679357219,0.8455509714542947,1.1088591036768158,0.2786801475345029,0.9736312083183234,0.9897035835872672,1.11833117205746,41.625,-79.125,True,0.000986274228447879,True,182.63501487500042,True,True,31.387409956019713,123.9419303334002,172.8917055192619,0.8958567000867059,0.9071536813557172,-0.09568615369471821,203,78,0.7103266212120372,4,1,,0.33869218801565226,1,6.599165658371929e-13,112.62879768690267,174.6903905233937,127.29864169768689,0.7446776866281541,-0.012944936364684217,-0.33064516129032256,-0.07043538769623141,-0.5021229616377422
769,22299,11.862250096813051,6.815069662736901,0.25666091668768826,78.0,133.0,0.537148670781532,0.8073462824679815,0.8572875232789504,0.5724473305340426,0.24397885654395424,0.2593844721927657,0.98593498059837,1.1273216359646805,42.125,-79.125,True,0.0003973190715578958,True,239.76871901752781,True,True,25.352225620165118,23.363700942319426,175.19502409687183,0.8881549957769298,0.8723930718861861,-0.019541704103916552,203,80,0.5160724149404021,6,1,,0.3630541162924583,1,1.0969003483296547e-13,103.91156831902671,177.6942978436011,90.07362987001133,0.7405911727759544,-0.05825494884138039,-0.41353383458646614,-0.17335908481593404,-0.08854350924362454
770,22381,11.663238088099606,10.170305801509166,0.3712808899576803,87.0,92.0,0.9615307588983956,0.7893602239547527,0.7908633073632412,0.875200493171985,0.21646380719133854,0.3932082086498845,0.9719318614129338,1.1066804910828865,35.125,-78.875,True,0.00014193463352954127,True,170.11749846822175,True,True,17.375457441645565,43.467075744166976,175.54425885720326,0.8530173380912359,0.889510191233321,-0.137932518412007,204,52,0.6326306774319618,6,1,,0.2506300756090731,1,2.486899575160351e-14,80.26957331618446,180.6137506409225,110.54468037026761,0.1467932543748001,-0.0019005603047887005,-0.05434782608695652,-0.8905230233410606,-0.7006699657504597
771,22397,9.765959022230378,7.687166360995669,-0.2606852918515971,86.0,92.0,0.8554352368691797,0.8040111377094205,0.8496833655328492,0.77201052392937,0.24063619903597444,0.9725323493463268,0.9584777785215776,1.0916832306192246,39.125,-78.875,True,0.0002760864810924733,True,152.8885884307921,True,True,28.192125274702438,118.12993967460255,185.49002227040933,0.8978763011472393,0.9012724046597383,0.20081322203464125,204,68,0.7926272107206479,4,1,,0.2514392630972942,1,8.304468224196172e-14,117.15662642463778,193.52563661571995,121.46633451730612,0.2704237899393472,-0.053752055972976456,-0.06521739130434782,-0.1442033484027458,0.36430389311761585
772,22407,11.633387184228006,6.8805008035846225,0.2905470926736709,86.0,127.0,0.9084829978837876,0.8242757786214089,0.8314364002729441,1.0271956971104423,0.30853279119240273,0.9631904021753448,0.9858424239994212,1.1007089077316918,41.625,-78.875,True,0.0006259431147590088,True,182.63501270439448,True,True,37.043033801858456,122.61283013961928,173.04264887444359,0.9019040832319528,0.9071536815314042,-0.07817330603150094,204,78,0.7103266290303312,4,1,,0.3490057118679924,1,3.375077994860476e-13,120.06190220072335,175.52769556460595,127.2986419535544,0.6907762263710822,-0.008612350444585422,-0.3228346456692913,-0.0015960889144808774,-0.48941882659514074
773,22489,13.14029414245465,10.276099763752518,0.8274822442224706,87.0,89.0,0.9084829978837876,0.7949256010575558,0.7983723869432235,0.5977402270605474,0.24977775361996604,0.8710356248481214,0.958261125627928,1.0948571346517402,34.625,-78.625,True,0.00014942776615826505,True,326.61933551214105,True,True,28.90656334831032,130.4970220126845,182.5640808387349,0.8938294601922415,0.9167157339255616,0.04458465800437636,205,50,0.4591975326148542,6,1,,0.24453959395747135,1,4.440892098500626e-14,115.72913491844163,190.51600441278944,149.8182373831595,0.27872387817848665,-0.004317265905030396,-0.02247191011235955,-0.9262667834335399,-0.7855867696887032
774,22508,9.472061896699747,7.186011196184184,-0.32546351130672924,86.0,97.0,0.8554352368691797,0.8163348450488139,0.8350908954328337,1.204304074194585,0.22729846801513956,0.9852278066721344,0.9640820764583352,1.0882261305894367,39.375,-78.625,True,0.0002614591815390812,True,152.8885891328822,True,True,24.004792423855253,119.67201020677645,182.51521411764494,0.8877177814287128,0.9014365418073604,0.13143612594123832,205,69,0.7926272074996236,5,1,,0.2666863992896256,1,1.9761969838327786e-13,105.60912545286656,189.31501640206326,121.46633438108094,0.3181251236749353,-0.02245989087726592,-0.1134020618556701,-0.3774491873252746,0.11397595097227363
775,22514,10.657778683126931,7.674929787355403,0.05446858610910963,89.0,108.0,0.9615307588983956,0.812739341328223,0.8727313779833227,0.9120545887731523,0.8494750014502702,0.902997870573862,0.9828614979717626,1.0819231997453584,40.875,-78.625,True,0.0008765057139118088,True,451.03730747375437,True,True,112.07618477451356,153.18027482169182,173.28992250225002,0.9097470136129966,0.9289083240456644,-0.08277513777985594,205,75,0.4806210625331539,6,1,,0.29563477888118883,1,1.5587531265737198e-13,131.93582457773445,176.3116399002829,169.63525586648902,0.3886483627102141,-0.06874055198258963,-0.17592592592592593,-0.13372460529683877,-0.3634275412455896
